15772,15905,16126,15836,16043,15945,15835,15901,15841,15907,15811,15861,15784,15875,15815,15959,15887,15928,15722,15868,15921,15813,15921,15824,16069,15793,15973,15776,15906,16118,15949,11260,15844,15852,15862,15794,15805,15727,15809,15825,15845,15859,15816,15816,15799,15842,15813,15805,15818,15824,15839,15860,15796,15826,15821,15856,15826,15906,15835,15781,15845,15848,15799,15822,0,51
15850,15903,16125,15835,16043,15946,15833,15899,15840,15897,15812,15870,15757,15870,15818,15962,15885,15926,15721,15875,15926,15811,15918,15827,16069,15790,15975,15779,15911,16149,15955,11263,15843,15853,15857,15796,15803,15729,15809,15820,15848,15860,15814,15824,15800,15849,15821,15806,15821,15805,15834,15860,15796,15840,15826,15828,15824,15906,15836,15781,15846,15849,15797,15822,0,172
16084,15902,16130,15840,16040,15943,15832,15902,15845,15906,15822,15876,15837,15874,15824,15962,15888,15931,15719,15875,15916,15822,15920,15828,16072,15792,15974,15781,15907,15818,15945,11261,15845,15856,15856,15798,15803,15725,15809,15821,15849,15864,15820,15819,15806,15847,15730,15807,15820,15810,15835,15860,15797,15836,15822,15606,15828,15909,15834,15785,15843,15849,15801,15821,0,128
16215,15902,16129,15835,16042,15944,15653,15905,15848,15904,15823,15866,15801,15875,15818,15960,15892,15927,15725,15872,15922,15821,15920,15830,16069,15798,15976,15781,15908,16333,15954,11273,15843,15856,15859,15796,15804,15725,15814,15825,15849,15856,15818,15822,15805,15851,15821,15808,15821,15815,15839,15861,15796,15843,15820,15686,15827,15907,15833,15787,15842,15848,15799,15829,0,229
16322,15903,16130,15845,16047,15946,15575,15904,15846,15902,15814,15862,15814,15877,15821,15966,15893,15936,15726,15876,15926,15816,15927,15831,16072,15795,15976,15777,15907,16128,15955,11270,15845,15858,15860,15800,15807,15731,15816,15831,15851,15867,15819,15824,15809,15849,15820,15812,15826,15813,15844,15866,15799,15842,15828,15643,15827,15912,15834,15789,15848,15854,15801,15828,0,144
15483,15899,16131,15837,16043,15946,15828,15896,15844,15904,15814,15868,15765,15868,15818,15961,15882,15929,15721,15875,15926,15811,15919,15830,16069,15790,15978,15779,15901,15809,15955,11269,15845,15855,15858,15796,15805,15730,15812,15823,15850,15865,15819,15828,15804,15850,15822,15810,15823,15807,15847,15864,15799,15836,15826,15844,15827,15908,15835,15790,15849,15848,15804,15825,0,247
16813,15917,16131,15850,16047,15944,15840,15905,15851,15911,15822,15874,15831,15886,15826,15968,15899,15930,15731,15881,15928,15823,15926,15837,16072,15803,15972,15789,15917,15820,15949,11268,15842,15860,15858,15801,15804,15728,15817,15827,15854,15862,15822,15828,15810,15845,15817,15811,15825,15803,15836,15864,15798,15834,15824,15595,15827,15913,15834,15791,15845,15855,15796,15827,0,239
17807,15917,16132,15855,16046,15949,15846,15911,15858,15910,15823,15871,15815,15877,15834,15968,15899,15934,15741,15885,15931,15838,15924,15848,16076,15808,15976,15793,15911,15832,15968,11272,15845,15864,15863,15807,15807,15727,15821,15827,15854,15862,15826,15826,15814,15850,15823,15809,15832,15815,15842,15868,15799,15846,15824,15509,15828,15922,15839,15797,15848,15858,15800,15834,0,92
18885,15929,16132,15862,16046,15945,15849,15910,15857,15913,15834,15869,15766,15889,15835,15969,15903,15928,15735,15878,15925,15840,15926,15850,16081,15809,15981,15801,15918,15832,15970,11259,15844,15866,15863,15809,15810,15730,15825,15829,15857,15861,15829,15827,15812,15853,15831,15809,15834,15806,15844,15872,15801,15841,15827,15491,15830,15917,15836,15797,15846,15859,15800,15829,0,233
19651,15919,16132,15855,16048,15951,15590,15905,15856,15904,15829,15872,15759,15877,15836,15963,15900,15935,15740,15882,15922,15832,15923,15848,16076,15811,15980,15799,15909,15832,15962,11258,15843,15869,15859,15807,15807,15726,15822,15824,15855,15864,15833,15819,15808,15850,15818,15807,15835,15812,15844,15868,15794,15843,15823,15514,15827,15914,15832,15796,15842,15860,15800,15833,0,100
19151,15919,16134,15856,16049,15949,15535,15911,15858,15910,15832,15876,15770,15875,15836,15973,15898,15935,15737,15888,15931,15836,15926,15844,16083,15811,15976,15794,15907,15833,15967,11260,15846,15868,15861,15810,15809,15729,15825,15836,15859,15861,15829,15827,15812,15847,15822,15811,15836,15813,15842,15869,15800,15841,15829,15522,15829,15916,15836,15796,15847,15860,15802,15832,0,54
18651,15919,16131,15849,16045,15956,15842,15907,15854,15910,15824,15874,15821,15877,15829,15969,15897,15939,15732,15881,15925,15827,15922,15840,16071,15808,15976,15792,15914,15828,15960,11258,15845,15866,15860,15806,15808,15730,15823,15826,15855,15861,15828,15827,15807,15851,15829,15808,15830,15823,15841,15869,15801,15843,15825,15570,15829,15914,15837,15795,15844,15860,15802,15831,0,182
18330,15919,16130,15851,16044,15948,15586,15907,15854,15912,15826,15865,15845,15867,15830,15966,15903,15935,15729,15879,15927,15672,15923,15844,16069,15804,15976,15793,15917,16401,15957,11265,15843,15863,15861,15804,15807,15726,15820,15822,15854,15860,15832,15819,15812,15851,15818,15808,15826,15814,15837,15864,15798,15843,15822,15497,15826,15914,15833,15790,15844,15856,15800,15828,0,55
19111,15934,16138,15862,16048,15957,15850,15914,15863,15914,15837,15873,15761,15875,15833,15967,15908,15940,15740,15879,15934,15839,15924,15857,16077,15814,15971,15802,15917,15831,15964,11261,15845,15873,15868,15811,15806,15731,15827,15827,15860,15861,15826,15826,15819,15846,15825,15807,15832,15811,15837,15871,15799,15844,15827,15541,15824,15921,15839,15799,15842,15859,15803,15839,0,78
19264,15917,16127,15851,16046,15946,15647,15910,15845,15906,15824,15876,15832,15869,15834,15968,15901,15932,15730,15874,15928,15826,15923,15842,16073,15806,15974,15790,15912,16357,15965,11259,15846,15865,15857,15808,15806,15729,15822,15823,15856,15859,15829,15821,15811,15854,15817,15808,15830,15805,15840,15866,15797,15841,15824,15489,15824,15914,15839,15793,15845,15857,15800,15831,0,234
17183,15911,16127,15839,16043,15946,15520,15906,15843,15905,15817,15857,15840,15875,15820,15962,15885,15929,15720,15875,15927,15812,15922,15836,16071,15799,15976,15785,15911,16219,15955,11260,15846,15859,15858,15799,15804,15729,15814,15829,15851,15860,15815,15828,15805,15852,15823,15804,15825,15809,15843,15862,15799,15838,15825,15519,15827,15909,15836,15789,15845,15852,15796,15827,0,169
16076,15897,16130,15836,16039,15942,15557,15899,15842,15903,15817,15861,15753,15871,15816,15957,15887,15927,15724,15875,15917,15815,15918,15830,16071,15792,15978,15782,15899,15822,15951,11258,15843,15855,15859,15797,15803,15729,15812,15823,15847,15857,15814,15819,15803,15850,15819,15806,15817,15801,15836,15857,15796,15841,15823,15573,15823,15905,15837,15783,15842,15848,15798,15824,0,204
15777,15903,16131,15832,16038,15939,15702,15906,15839,15904,15809,15875,15807,15874,15817,15961,15878,15925,15717,15873,15919,15806,15918,15820,16074,15787,15971,15779,15904,16297,15959,11257,15841,15851,15860,15791,15804,15727,15808,15820,15845,15861,15818,15824,15801,15849,15801,15805,15816,15811,15836,15861,15800,15840,15819,15530,15824,15908,15835,15782,15846,15845,15799,15826,0,111
15870,15903,16132,15830,16044,15946,15831,15900,15843,15907,15813,15869,15795,15865,15821,15963,15884,15930,15716,15876,15926,15812,15922,15826,16070,15787,15972,15779,15905,16102,15948,11259,15839,15853,15859,15796,15805,15728,15811,15826,15847,15857,15820,15822,15800,15846,15823,15805,15820,15810,15839,15864,15797,15838,15827,15656,15823,15907,15834,15780,15845,15848,15800,15825,0,188
16081,15903,16133,15837,16045,15949,15597,15904,15840,15904,15813,15860,15777,15879,15817,15959,15884,15926,15720,15876,15920,15811,15924,15829,16073,15799,15970,15778,15909,15821,15947,11260,15842,15855,15863,15795,15803,15728,15813,15830,15846,15855,15815,15823,15802,15849,15820,15807,15823,15812,15839,15863,15800,15838,15822,15514,15827,15912,15835,15786,15844,15848,15796,15824,0,162
16193,15903,16132,15839,16043,15943,15843,15907,15843,15906,15818,15878,15815,15881,15821,15962,15885,15923,15721,15875,15922,15817,15924,15826,16070,15795,15979,15783,15913,16306,15960,11259,15844,15858,15859,15800,15807,15730,15816,15823,15848,15858,15820,15827,15802,15850,15819,15805,15825,15820,15840,15866,15798,15837,15824,15833,15828,15909,15832,15782,15847,15851,15798,15828,0,178
16290,15901,16132,15844,16040,15948,15673,15904,15844,15901,15817,15865,15799,15866,15821,15963,15888,15919,15721,15873,15922,15815,15917,15830,16070,15796,15974,15783,15916,16299,15959,11258,15844,15855,15863,15796,15805,15730,15813,15827,15845,15863,15820,15822,15803,15852,15811,15804,15820,15808,15839,15860,15798,15837,15820,15589,15825,15909,15837,15785,15846,15851,15801,15821,0,124
15530,15892,16135,15837,16045,15942,15501,15899,15839,15905,15807,15873,15816,15875,15817,15955,15882,15923,15717,15872,15919,15807,15915,15822,16069,15789,15976,15776,15906,15817,15959,11262,15843,15852,15861,15794,15805,15729,15808,15823,15846,15856,15817,15820,15800,15850,15811,15805,15820,15809,15841,15857,15801,15834,15822,15525,15824,15906,15832,15783,15845,15849,15799,15821,0,123
