0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15895,15947,15701,15883,15943,15810,15942,15835,16077,15799,15979,15786,15916,15821,15965,11180,15843,15835,15852,15794,15807,15726,15784,15822,15823,15843,15803,15814,15775,15842,15790,15796,15796,15800,15832,15842,15785,15832,15817,15674,15817,15891,15833,15775,15839,15840,15793,15801,0,212
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,15949,15706,15886,15944,15808,15940,15838,16081,15802,15982,15789,15914,15824,15971,11174,15844,15844,15855,15795,15805,15726,15787,15812,15825,15847,15793,15818,15776,15840,15787,15796,15797,15811,15843,15847,15790,15828,15817,15630,15819,15890,15834,15772,15836,15843,15798,15803,0,171
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15897,15949,15707,15891,15943,15812,15943,15839,16081,15808,15984,15792,15907,15825,15976,11175,15838,15838,15852,15791,15807,15728,15787,15813,15824,15843,15797,15815,15778,15838,15791,15798,15799,15810,15834,15842,15787,15830,15818,15552,15818,15889,15836,15775,15843,15844,15797,15806,0,179
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15903,15960,15712,15891,15942,15822,15943,15847,16078,15811,15988,15801,15919,15831,15976,11173,15842,15839,15854,15796,15808,15729,15790,15813,15829,15843,15801,15821,15779,15844,15803,15799,15800,15814,15836,15846,15786,15834,15822,15542,15819,15891,15830,15778,15844,15844,15803,15808,0,95
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7958,40750,7860,40718,7975,40683,7976,7931,8044,7910,40765,7905,40729,8168,7991,5585,7923,7923,40697,40669,7906,40632,40666,7909,40685,40691,7904,40677,40661,40689,40671,7898,7902,40677,7919,40692,40663,7917,7910,40638,7912,7950,7919,7890,40689,40693,7901,7907,0,164
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15922,15962,15725,15901,15946,15841,15953,15867,16093,15824,16001,15818,15926,15839,15944,11176,15847,15852,15857,15808,15809,15732,15796,15818,15836,15849,15810,15826,15785,15840,15808,15800,15811,15815,15838,15851,15789,15830,15820,15629,15823,15898,15837,15782,15844,15851,15801,15819,0,166
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,15970,15727,15904,15953,15847,15954,15872,16093,15831,15996,15822,15929,15853,16001,11177,15846,15852,15862,15806,15812,15734,15800,15814,15837,15852,15815,15817,15793,15847,15811,15800,15808,15811,15843,15856,15788,15835,15822,15849,15826,15903,15842,15784,15844,15852,15801,15816,0,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15928,15971,15730,15904,15961,15849,15952,15872,16092,15832,15991,15821,15931,15853,15978,11175,15845,15853,15861,15802,15807,15735,15801,15813,15835,15847,15817,15817,15789,15840,15806,15801,15810,15801,15837,15853,15790,15832,15820,15730,15824,15902,15840,15781,15843,15853,15799,15819,0,185
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,15972,15731,15901,15957,15844,15959,15875,16092,15833,15999,15823,15925,15853,15978,11176,15849,15855,15862,15811,15811,15728,15800,15814,15837,15845,15814,15822,15787,15846,15807,15804,15812,15807,15840,15851,15788,15837,15821,15570,15825,15900,15834,15780,15844,15851,15801,15817,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15924,15970,15733,15905,15962,15847,15943,15869,16097,15831,15999,15823,15927,15855,15981,11174,15851,15855,15859,15809,15807,15729,15800,15816,15838,15846,15811,15820,15787,15838,15800,15801,15808,15815,15843,15855,15792,15835,15821,15550,15824,15906,15840,15783,15848,15852,15800,15821,0,126
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15923,15968,15727,15904,15955,15661,15952,15866,16090,15831,15996,15822,15926,16167,15971,11173,15848,15852,15860,15803,15809,15733,15802,15813,15833,15848,15808,15816,15786,15840,15804,15799,15805,15824,15837,15852,15786,15836,15822,15499,15820,15901,15841,15780,15845,15849,15801,15818,0,202
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15911,15959,15721,15897,15953,15829,15951,15865,16088,15822,16000,15812,15920,15843,15969,11175,15846,15848,15858,15802,15809,15731,15799,15815,15833,15847,15814,15821,15788,15841,15804,15801,15804,15806,15837,15849,15783,15839,15821,15476,15820,15899,15833,15780,15845,15849,15798,15812,0,159
