16813,27798,16431,15794,16263,15974,15756,15983,15766,16006,15703,15881,15592,15873,15672,16043,15699,15881,15673,15895,15935,15713,15899,15670,16227,15631,16052,15620,16066,15693,15993,12147,15735,15764,15734,15733,15727,15659,15623,15677,15694,15669,15738,15712,15666,15673,15701,15671,15646,15702,15756,15660,15648,15768,15703,15775,15725,15772,15754,15719,15748,15791,15731,15730,0,170
16767,29407,16433,15746,16196,15963,15706,15959,15705,15989,15671,15835,15543,15849,15628,16037,15655,15868,15622,15896,15913,15645,15857,15596,16199,15566,16035,15565,16018,15667,15967,12144,15704,15731,15711,15698,15703,15636,15589,15612,15651,15640,15708,15681,15629,15638,15652,15650,15611,15689,15716,15633,15628,15713,15697,15728,15690,15756,15722,15663,15722,15768,15713,15708,0,16
16728,30064,16427,15739,16196,15940,15697,15939,15730,15990,15648,15843,15526,15853,15639,16028,15678,15858,15652,15863,15891,15642,15855,15636,16209,15566,16029,15544,16002,15654,15977,12149,15709,15719,15729,15683,15699,15635,15587,15645,15642,15635,15688,15705,15620,15659,15671,15653,15599,15689,15728,15614,15630,15719,15676,15737,15697,15753,15731,15684,15724,15750,15720,15690,0,135
16732,29576,16415,15696,16218,15939,15682,15945,15693,15967,15631,15818,15528,15837,15596,16023,15646,15823,15628,15854,15903,15638,15861,15572,16226,15541,16023,15537,16023,15627,15944,12141,15702,15712,15712,15676,15708,15631,15567,15636,15635,15635,15671,15678,15610,15643,15647,15665,15591,15680,15727,15617,15633,15705,15691,15722,15701,15759,15741,15659,15722,15743,15706,15677,0,15
16725,27891,16422,15662,16210,15955,15668,15952,15661,15954,15617,15840,15506,15823,15589,15999,15633,15818,15589,15866,15883,15564,15875,15562,16190,15554,16039,15487,16013,15594,15957,12142,15684,15694,15702,15669,15680,15642,15575,15625,15635,15639,15676,15680,15621,15640,15652,15643,15600,15686,15717,15619,15631,15699,15679,15726,15688,15738,15716,15662,15724,15754,15706,15687,0,212
16735,25366,16415,15722,16218,15933,15716,15949,15694,15986,15656,15828,15533,15815,15594,15999,15632,15824,15619,15863,15889,15639,15852,15598,16210,15569,16048,15536,16036,15630,15960,12144,15714,15697,15704,15684,15705,15645,15574,15629,15642,15631,15700,15685,15620,15647,15644,15660,15593,15685,15719,15625,15640,15708,15692,15716,15681,15739,15741,15665,15723,15756,15697,15671,0,68
16731,22398,16418,15727,16218,15950,15716,15948,15729,15958,15683,15830,15568,15834,15616,16019,15659,15849,15633,15862,15889,15644,15870,15606,16185,15595,16031,15547,16028,15648,15975,12135,15708,15710,15708,15697,15686,15640,15576,15642,15640,15628,15680,15696,15630,15657,15644,15658,15591,15681,15735,15614,15626,15729,15681,15721,15700,15735,15728,15671,15719,15756,15699,15680,0,153
16743,19587,16410,15741,16214,15953,15734,15956,15726,15994,15663,15822,15551,15863,15645,16009,15673,15859,15650,15883,15898,15666,15878,15622,16200,15575,16046,15577,16041,15650,15993,12138,15711,15701,15706,15704,15688,15628,15585,15620,15641,15640,15693,15677,15619,15633,15660,15666,15618,15698,15722,15615,15659,15725,15681,15734,15692,15752,15741,15665,15713,15754,15708,15675,0,76
16709,17518,16408,15705,16225,15955,15706,15936,15703,15976,15613,15821,15502,15848,15608,16027,15608,15833,15606,15855,15907,15633,15850,15581,16190,15553,16042,15509,16020,15586,15945,12147,15713,15698,15710,15678,15689,15629,15575,15611,15617,15618,15668,15684,15600,15647,15646,15654,15604,15681,15722,15616,15621,15706,15687,15711,15703,15750,15724,15657,15714,15736,15701,15661,0,4
16711,16316,16401,15710,16234,15927,15702,15944,15709,15962,15635,15838,15528,15823,15608,16011,15641,15844,15611,15863,15897,15632,15875,15575,16200,15581,16031,15506,16009,15647,15984,12140,15718,15698,15710,15667,15685,15648,15572,15620,15640,15646,15683,15680,15613,15638,15652,15663,15593,15694,15725,15608,15645,15723,15671,15726,15679,15747,15730,15657,15745,15754,15694,15692,0,13
