19254,15916,16130,15852,16047,15949,15856,15911,15859,15909,15831,15870,15808,15874,15833,15968,15904,15937,15740,15880,15926,15835,15924,15841,16074,15812,15980,15795,15914,16216,15953,11270,15847,15866,15860,15806,15807,15730,15822,15824,15858,15862,15825,15825,15812,15850,15826,15808,15831,15805,15834,15871,15799,15847,15823,15737,15827,15920,15837,15793,15845,15862,15805,15833,0,79
20238,15930,16138,15857,16050,15948,15850,15911,15858,15912,15834,15869,15796,15885,15839,15972,15907,15939,15736,15885,15923,15835,15927,15853,16080,15812,15973,15800,15915,15855,15959,11269,15847,15864,15862,15810,15809,15729,15824,15825,15862,15863,15829,15824,15816,15856,15826,15809,15831,15818,15840,15870,15800,15842,15828,15745,15826,15921,15836,15798,15847,15859,15805,15834,0,121
18724,15908,16128,15843,16049,15957,15630,15909,15852,15905,15824,15861,15796,15879,15828,15966,15896,15931,15727,15876,15927,15832,15924,15834,16072,15801,15973,15786,15915,16263,15960,11267,15844,15860,15864,15801,15806,15726,15817,15823,15853,15858,15825,15826,15807,15851,15824,15808,15829,15809,15835,15870,15798,15837,15827,15541,15828,15915,15832,15793,15846,15856,15802,15826,0,239
17123,15907,16124,15839,16049,15942,15491,15907,15851,15907,15823,15868,15835,15872,15825,15961,15892,15929,15723,15878,15924,15823,15919,15832,16072,15792,15975,15781,15913,15824,15955,11266,15847,15857,15862,15799,15808,15731,15815,15823,15852,15863,15819,15826,15804,15851,15817,15806,15825,15805,15839,15868,15800,15841,15825,15840,15827,15914,15841,15788,15845,15852,15801,15825,0,181
16366,15896,16128,15834,16041,15942,15848,15898,15838,15899,15813,15862,15789,15867,15814,15962,15882,15928,15715,15875,15924,15580,15919,15825,16071,15790,15968,15778,15899,15817,15949,11269,15839,15850,15856,15794,15804,15726,15811,15820,15845,15861,15814,15819,15800,15847,15504,15806,15823,15813,15836,15864,15795,15838,15820,15803,15823,15906,15830,15782,15843,15849,15801,15830,0,39
16013,15899,16127,15828,16039,15941,15834,15899,15843,15898,15810,15869,15814,15866,15814,15959,15883,15925,15713,15868,15919,15751,15918,15824,16065,15788,15964,15775,15899,15809,15957,11270,15840,15846,15852,15789,15797,15722,15812,15822,15842,15855,15814,15819,15797,15847,15823,15803,15819,15809,15830,15860,15793,15837,15823,15565,15821,15904,15828,15781,15840,15844,15799,15821,0,25
16318,15903,16131,15839,16045,15941,15567,15900,15848,15905,15812,15875,15802,15880,15818,15954,15883,15928,15718,15878,15920,15812,15912,15823,16071,15790,15975,15780,15900,15817,15950,11269,15842,15853,15856,15793,15804,15726,15814,15823,15846,15863,15819,15821,15801,15847,15818,15806,15825,15813,15834,15861,15798,15835,15823,15476,15825,15910,15833,15788,15842,15848,15801,15823,0,10
16495,15908,16131,15836,16045,15944,15488,15903,15843,15902,15816,15871,15815,15875,15822,15963,15887,15929,15720,15877,15920,15816,15922,15831,16072,15796,15962,15784,15906,16372,15954,11267,15841,15854,15861,15797,15807,15726,15813,15823,15850,15862,15817,15819,15801,15850,15816,15808,15822,15810,15837,15860,15798,15829,15825,15467,15825,15911,15835,15785,15846,15851,15802,15830,0,131
16654,15909,16131,15838,16044,15943,15834,15908,15843,15903,15817,15858,15749,15865,15821,15962,15889,15934,15723,15873,15921,15820,15916,15834,16072,15794,15970,15782,15909,15823,15953,11265,15844,15856,15862,15798,15804,15726,15812,15819,15849,15854,15818,15821,15801,15854,15821,15808,15823,15810,15834,15862,15797,15841,15823,15506,15826,15907,15832,15788,15843,15849,15803,15824,0,0
16435,15897,16126,15829,16040,15940,15836,15896,15839,15892,15810,15861,15786,15863,15813,15952,15885,15925,15714,15868,15916,15805,15919,15821,16067,15785,15967,15770,15903,16142,15945,11269,15841,15848,15856,15791,15804,15723,15810,15818,15844,15857,15817,15817,15796,15848,15815,15805,15815,15803,15833,15858,15793,15836,15819,15504,15822,15906,15828,15784,15838,15846,15796,15818,0,116
16177,15913,16135,15837,16046,15945,15833,15903,15842,15908,15820,15871,15792,15882,15821,15964,15886,15935,15721,15874,15921,15813,15918,15830,16075,15797,15970,15786,15915,16077,15957,11265,15843,15854,15859,15797,15805,15727,15813,15824,15847,15860,15823,15820,15802,15850,15814,15809,15823,15810,15842,15864,15800,15842,15824,15568,15827,15914,15836,15789,15844,15850,15800,15826,0,14
17549,15920,16131,15845,16049,15947,15529,15910,15851,15904,15823,15872,15764,15874,15825,15966,15898,15936,15736,15881,15931,15826,15924,15843,16069,15805,15975,15790,15909,15831,15958,11266,15845,15862,15855,15804,15803,15727,15820,15828,15851,15857,15819,15828,15810,15851,15829,15810,15829,15816,15837,15868,15801,15833,15827,15565,15825,15919,15831,15793,15845,15858,15803,15828,0,37
18805,15924,16135,15851,16048,15951,15634,15909,15856,15907,15826,15865,15836,15882,15831,15968,15897,15929,15729,15880,15924,15830,15920,15846,16078,15810,15971,15793,15910,16264,15962,11260,15842,15864,15859,15803,15804,15727,15823,15830,15855,15858,15828,15825,15812,15848,15822,15808,15829,15811,15831,15869,15800,15841,15824,15561,15825,15917,15834,15798,15842,15857,15803,15828,0,79
19728,15931,16132,15856,16050,15949,15633,15913,15856,15912,15827,15866,15811,15883,15837,15969,15905,15936,15739,15885,15925,15832,15927,15853,16081,15812,15979,15798,15916,16319,15954,11260,15846,15867,15862,15810,15806,15729,15825,15827,15859,15865,15826,15826,15812,15854,15827,15809,15839,15819,15833,15870,15800,15847,15824,15548,15824,15922,15830,15797,15846,15862,15804,15831,0,70
19723,15925,16132,15853,16050,15951,15847,15912,15858,15907,15831,15872,15775,15878,15832,15970,15904,15939,15739,15882,15930,15835,15930,15848,16077,15815,15975,15798,15919,15842,15962,11257,15845,15867,15864,15810,15807,15729,15821,15827,15855,15865,15834,15820,15810,15851,15829,15811,15833,15807,15835,15868,15802,15844,15824,15548,15827,15921,15834,15796,15843,15862,15802,15833,0,101
19235,15925,16132,15852,16051,15949,15848,15906,15857,15909,15826,15870,15804,15881,15833,15967,15900,15940,15732,15887,15925,15830,15925,15848,16076,15811,15974,15801,15911,16083,15964,11259,15847,15864,15865,15806,15808,15730,15824,15826,15859,15865,15828,15823,15811,15844,15820,15813,15836,15814,15840,15874,15802,15843,15828,15560,15830,15922,15837,15797,15845,15860,15805,15833,0,193
18848,15920,16129,15849,16047,15944,15839,15909,15857,15910,15828,15872,15806,15872,15834,15970,15901,15931,15729,15881,15929,15833,15923,15844,16071,15809,15974,15794,15914,16293,15954,11257,15847,15865,15861,15806,15808,15726,15822,15827,15857,15860,15827,15822,15807,15851,15816,15813,15834,15812,15840,15869,15800,15845,15826,15519,15824,15919,15839,15795,15844,15857,15805,15833,0,173
18556,15916,16134,15854,16046,15949,15845,15910,15857,15910,15827,15872,15806,15877,15836,15965,15901,15929,15731,15880,15928,15828,15925,15839,16081,15804,15977,15795,15919,15824,15963,11258,15847,15864,15863,15806,15803,15730,15820,15829,15857,15861,15826,15826,15804,15853,15817,15809,15832,15812,15839,15870,15800,15845,15825,15534,15826,15922,15837,15797,15842,15858,15807,15832,0,101
20259,15925,16135,15856,16052,15944,15662,15911,15860,15915,15832,15870,15821,15887,15838,15968,15907,15938,15742,15889,15929,15835,15931,15851,16077,15811,15983,15800,15912,15839,15961,11258,15845,15870,15861,15809,15806,15729,15825,15827,15860,15861,15835,15828,15817,15854,15829,15809,15836,15809,15845,15873,15800,15842,15823,15634,15826,15923,15839,15800,15843,15861,15806,15836,0,241
18599,16136,16124,15845,16045,15948,15836,15902,15850,15904,15823,15861,15814,15885,15825,15969,15900,15928,15729,15878,15930,15822,15924,15836,16073,15801,15974,15790,15916,16410,15963,11259,15843,15861,15862,15799,15802,15727,15814,15821,15854,15854,15824,15824,15805,15852,15818,15812,15827,15810,15838,15866,15797,15839,15822,15518,15824,15916,15836,15790,15845,15853,15804,15828,0,10
17047,15905,16125,15839,16044,15944,15677,15907,15846,15902,15815,15859,15846,15879,15818,15963,15890,15925,15723,15874,15921,15817,15920,15831,16070,15793,15973,15784,15913,16336,15954,11258,15842,15855,15859,15796,15804,15724,15812,15826,15850,15855,15817,15826,15804,15845,15819,15809,15826,15806,15838,15861,15801,15840,15824,15523,15824,15913,15832,15789,15846,15854,15804,15823,0,137
