16281,15900,16131,15837,16043,15942,15830,15907,15849,15899,15810,15869,15772,15865,15816,15961,15889,15918,15721,15871,15921,15811,15918,15830,16068,15795,15971,15778,15906,16293,15957,11261,15842,15855,15857,15792,15805,15726,15813,15823,15847,15856,15816,15824,15800,15843,15815,15806,15822,15801,15836,15861,15798,15831,15821,15831,15825,15913,15831,15784,15847,15849,15803,15823,0,115
17074,15912,16135,15843,16046,15944,15610,15904,15849,15906,15819,15869,15820,15871,15829,15968,15894,15933,15731,15883,15924,15820,15926,15840,16075,15798,15976,15791,15912,16225,15966,11263,15845,15859,15863,15805,15806,15726,15817,15830,15853,15858,15823,15824,15805,15850,15806,15806,15827,15817,15845,15864,15798,15837,15824,15526,15830,15919,15830,15793,15845,15860,15804,15829,0,191
18132,15926,16139,15853,16045,15948,15588,15913,15863,15907,15828,15871,15794,15888,15829,15966,15903,15933,15734,15884,15925,15837,15929,15845,16076,15810,15981,15791,15918,16157,15961,11267,15843,15866,15857,15808,15807,15728,15822,15828,15859,15864,15826,15824,15806,15845,15821,15807,15830,15815,15845,15867,15802,15842,15824,15835,15825,15922,15831,15793,15845,15858,15804,15835,0,228
19217,15929,16139,15855,16049,15951,15847,15909,15861,15917,15828,15872,15821,15883,15834,15973,15906,15943,15741,15885,15922,15837,15928,15855,16079,15811,15976,15802,15921,15929,15959,11262,15845,15867,15863,15808,15807,15727,15826,15838,15861,15863,15828,15827,15812,15851,15823,15809,15836,15813,15840,15868,15797,15842,15825,15698,15827,15921,15829,15797,15846,15859,15804,15836,0,114
19687,15921,16133,15857,16052,15960,15593,15911,15857,15914,15826,15872,15782,15884,15837,15976,15911,15940,15736,15888,15928,15835,15922,15855,16081,15815,15978,15800,15916,16231,15962,11261,15844,15873,15861,15809,15809,15731,15825,15828,15863,15862,15834,15824,15814,15847,15828,15810,15836,15821,15845,15869,15799,15844,15825,15639,15826,15928,15836,15798,15850,15861,15804,15838,0,161
19071,15923,16130,15854,16050,15951,15848,15911,15857,15908,15828,15868,15789,15879,15836,15975,15904,15939,15739,15889,15936,15833,15928,15850,16083,15813,15985,15806,15915,16228,15958,11263,15845,15869,15864,15807,15810,15728,15826,15829,15864,15866,15830,15827,15815,15852,15822,15814,15835,15817,15843,15873,15799,15845,15826,15538,15829,15923,15836,15798,15849,15859,15808,15836,0,202
18630,15925,16132,15845,16042,15952,15609,15905,15851,15909,15826,15869,15836,15889,15838,15972,15900,15937,15735,15884,15932,15835,15928,15844,16078,15808,15978,15795,15914,15823,15961,11260,15844,15864,15858,15806,15806,15727,15822,15829,15855,15860,15830,15819,15812,15850,15830,15807,15833,15804,15836,15867,15800,15843,15824,15568,15826,15921,15835,15798,15842,15859,15803,15828,0,197
18266,15922,16132,15849,16044,15944,15627,15907,15852,15905,15821,15871,15808,15871,15830,15965,15898,15928,15734,15880,15930,15831,15923,15842,16079,15807,15979,15795,15914,16226,15956,11262,15845,15864,15863,15807,15805,15726,15819,15828,15854,15865,15821,15815,15808,15849,15826,15809,15830,15821,15837,15869,15797,15843,15823,15542,15828,15919,15834,15794,15846,15859,15802,15829,0,222
19659,15931,16143,15862,16049,15953,15858,15913,15862,15918,15835,15886,15834,15893,15839,15970,15908,15938,15741,15878,15930,15837,15930,15853,16076,15813,15983,15805,15914,16302,15962,11263,15845,15871,15864,15811,15808,15727,15827,15829,15861,15867,15831,15826,15815,15845,15828,15811,15841,15815,15839,15877,15799,15847,15827,15865,15829,15927,15840,15799,15851,15861,15803,15836,0,223
18845,16106,16128,15847,16045,15950,15596,15907,15710,15907,15823,15876,15748,15873,15826,15969,15895,15933,15727,15882,15930,15825,15926,15840,16079,15802,15979,15791,15915,16249,15967,11263,15845,15864,15860,15803,15806,15726,15818,15825,15857,15861,15824,15825,15809,15847,15826,15810,15828,15811,15842,15867,15800,15840,15821,15775,15828,15917,15839,15793,15843,15856,15804,15830,0,96
16944,15917,16128,15840,16043,15947,15557,15907,15849,15904,15813,15865,15741,15870,15819,15962,15888,15934,15722,15875,15922,15814,15920,15833,16068,15799,15972,15779,15908,15826,15962,11262,15841,15854,15856,15794,15803,15726,15813,15825,15848,15857,15818,15819,15801,15846,15819,15806,15824,15809,15836,15858,15797,15837,15823,15833,15825,15913,15830,15788,15843,15851,15799,15825,0,240
